ICTV_ID	Isolate_ID	Exemplar_Additional	Accession_Index	Segment_Name	Accession	Start_Loc	End_Loc	Sort	Isolate_Sort	Original_GENBANK_Accessions	Errors	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Virus_Names	accession_raw_file_name	accession_fa_file_name
ICTV19990519	VMR1012139	A	1		DQ315364			16823	2	DQ315364		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus faecale	human adenovirus 41	./fasta_new_vmr_b/Mastadenovirus/DQ315364.raw	./fasta_new_vmr_b/Mastadenovirus/DQ315364.fa
ICTV202522143	VMR1030549	E	1		PP410069			16824	1	PP410069		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus ferrumequini	greater horseshoe bat adenovirus MAG47	./fasta_new_vmr_b/Mastadenovirus/PP410069.raw	./fasta_new_vmr_b/Mastadenovirus/PP410069.fa
ICTV20175662	VMR1004801	E	1		KX505867			16825	1	KX505867		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus flavi	simian adenovirus 55	./fasta_new_vmr_b/Mastadenovirus/KX505867.raw	./fasta_new_vmr_b/Mastadenovirus/KX505867.fa
ICTV202420133	VMR1029396	E	1		OR998962			16826	1	OR998962		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus fructus	Leschenault's rousette adenovirus	./fasta_new_vmr_b/Mastadenovirus/OR998962.raw	./fasta_new_vmr_b/Mastadenovirus/OR998962.fa
ICTV202522137	VMR1030543	E	1		PQ490713			16827	1	PQ490713		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus geladae	simian adenovirus 65	./fasta_new_vmr_b/Mastadenovirus/PQ490713.raw	./fasta_new_vmr_b/Mastadenovirus/PQ490713.fa
ICTV202522146	VMR1030552	E	1		OR998961			16828	1	OR998961		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus himalaiense	Himalayan wiskered bat adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/OR998961.raw	./fasta_new_vmr_b/Mastadenovirus/OR998961.fa
ICTV20175657	VMR1004758	E	1		KT698852			16829	1	KT698852		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus humile	bat adenovirus 8	./fasta_new_vmr_b/Mastadenovirus/KT698852.raw	./fasta_new_vmr_b/Mastadenovirus/KT698852.fa
ICTV202522132	VMR1030538	E	1		OP921948			16830	1	OP921948		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus hylobatidae	simian adenovirus 57 (gibbon adenovirus)	./fasta_new_vmr_b/Mastadenovirus/OP921948.raw	./fasta_new_vmr_b/Mastadenovirus/OP921948.fa
ICTV202522142	VMR1030548	E	1		PP410068			16831	1	PP410068		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus kuhlii	Kuhl's pipistrelle adenovirus MAG44	./fasta_new_vmr_b/Mastadenovirus/PP410068.raw	./fasta_new_vmr_b/Mastadenovirus/PP410068.fa
ICTV202317890	VMR1024966	E	1		OQ081771			16832	1	OQ081771		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus lamiae	lemur adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/OQ081771.raw	./fasta_new_vmr_b/Mastadenovirus/OQ081771.fa
ICTV202317890	VMR1030378	A	1		OQ081775			16832	2	OQ081775		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus lamiae	lemur adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/OQ081775.raw	./fasta_new_vmr_b/Mastadenovirus/OQ081775.fa
ICTV20151764	VMR1004794	E	1		HQ241819			16833	1	HQ241819		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus longumcaudae	simian adenovirus 49	./fasta_new_vmr_b/Mastadenovirus/HQ241819.raw	./fasta_new_vmr_b/Mastadenovirus/HQ241819.fa
ICTV20151764	VMR1012165	A	1		KC693021			16833	2	KC693021		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus longumcaudae	baboon adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/KC693021.raw	./fasta_new_vmr_b/Mastadenovirus/KC693021.fa
ICTV20151764	VMR1012166	A	1		KT013209			16833	3	KT013209		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus longumcaudae	cynamolgus adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/KT013209.raw	./fasta_new_vmr_b/Mastadenovirus/KT013209.fa
ICTV20151764	VMR1012161	A	1		KP853111			16833	4	KP853111		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus longumcaudae	simian adenovirus 5	./fasta_new_vmr_b/Mastadenovirus/KP853111.raw	./fasta_new_vmr_b/Mastadenovirus/KP853111.fa
ICTV20151764	VMR1012162	A	1		KP329561			16833	5	KP329561		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus longumcaudae	simian adenovirus 8	./fasta_new_vmr_b/Mastadenovirus/KP329561.raw	./fasta_new_vmr_b/Mastadenovirus/KP329561.fa
ICTV20151764	VMR1012163	A	1		HQ241820			16833	6	HQ241820		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus longumcaudae	simian adenovirus 50	./fasta_new_vmr_b/Mastadenovirus/HQ241820.raw	./fasta_new_vmr_b/Mastadenovirus/HQ241820.fa
ICTV20151764	VMR1012164	A	1		JN880448			16833	7	JN880448		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus longumcaudae	simian adenovirus A1139	./fasta_new_vmr_b/Mastadenovirus/JN880448.raw	./fasta_new_vmr_b/Mastadenovirus/JN880448.fa
ICTV20165224	VMR1004796	E	1		KP329563			16834	1	KP329563		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus macacae	simian adenovirus 13	./fasta_new_vmr_b/Mastadenovirus/KP329563.raw	./fasta_new_vmr_b/Mastadenovirus/KP329563.fa
ICTV20165224	VMR1030379	A	1		PQ490708			16834	2	PQ490708		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus macacae	simian adenovirus 59	./fasta_new_vmr_b/Mastadenovirus/PQ490708.raw	./fasta_new_vmr_b/Mastadenovirus/PQ490708.fa
ICTV20175659	VMR1004760	E	1		KX871230			16835	1	KX871230		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus magnauris	bat adenovirus 11	./fasta_new_vmr_b/Mastadenovirus/KX871230.raw	./fasta_new_vmr_b/Mastadenovirus/KX871230.fa
ICTV202420128	VMR1028267	E	1		PP098964			16836	1	PP098964		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus marmotae	marmot adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/PP098964.raw	./fasta_new_vmr_b/Mastadenovirus/PP098964.fa
ICTV202522138	VMR1030544	E	1		PQ490628			16837	1	PQ490628		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus mastomysis	murine adenovirus 4	./fasta_new_vmr_b/Mastadenovirus/PQ490628.raw	./fasta_new_vmr_b/Mastadenovirus/PQ490628.fa
ICTV20175656	VMR1004757	E	1		KT698856			16838	1	KT698856		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus miniopteridae	bat adenovirus 7	./fasta_new_vmr_b/Mastadenovirus/KT698856.raw	./fasta_new_vmr_b/Mastadenovirus/KT698856.fa
ICTV20115691	VMR1004782	E	1		HM049560			16839	1	HM049560		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus muris	murine adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/HM049560.raw	./fasta_new_vmr_b/Mastadenovirus/HM049560.fa
ICTV20115620	VMR1004754	E	1		GU226970			16840	1	GU226970		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus musauriti	bat adenovirus 3	./fasta_new_vmr_b/Mastadenovirus/GU226970.raw	./fasta_new_vmr_b/Mastadenovirus/GU226970.fa
ICTV20115620	VMR1012056	A	1		LC385828			16840	2	LC385828		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus musauriti	bat adenovirus Mm32	./fasta_new_vmr_b/Mastadenovirus/LC385828.raw	./fasta_new_vmr_b/Mastadenovirus/LC385828.fa
ICTV202522144	VMR1030550	E	1		PP297886			16841	1	PP297886		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus noctulae	common noctule adenovirus Quixote	./fasta_new_vmr_b/Mastadenovirus/PP297886.raw	./fasta_new_vmr_b/Mastadenovirus/PP297886.fa
ICTV20165223	VMR1004792	E	1		KJ563221			16842	1	KJ563221		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus otariidae	California sea lion adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/KJ563221.raw	./fasta_new_vmr_b/Mastadenovirus/KJ563221.fa
ICTV201907196	VMR1004786	E	1		MK518392			16843	1	MK518392		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus ovisoctavum	ovine adenovirus 8	./fasta_new_vmr_b/Mastadenovirus/MK518392.raw	./fasta_new_vmr_b/Mastadenovirus/MK518392.fa
ICTV19810230	VMR1004785	E	1		DQ630754			16844	1	DQ630754		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus ovisprimum	ovine adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/DQ630754.raw	./fasta_new_vmr_b/Mastadenovirus/DQ630754.fa
ICTV19810230	VMR1028014	A	1		DQ630760			16844	2	DQ630760		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus ovisprimum	goat adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/DQ630760.raw	./fasta_new_vmr_b/Mastadenovirus/DQ630760.fa
ICTV19810230	VMR1028015	A	1		OP150929			16844	3	OP150929		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus ovisprimum	ibex adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/OP150929.raw	./fasta_new_vmr_b/Mastadenovirus/OP150929.fa
ICTV202317887	VMR1024967	E	1		KY352473			16845	1	KY352473		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus phocoenae	harbour porpoise adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/KY352473.raw	./fasta_new_vmr_b/Mastadenovirus/KY352473.fa
ICTV20115690	VMR1004755	E	1		JN252129			16846	1	JN252129		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus pipistrelli	bat adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/JN252129.raw	./fasta_new_vmr_b/Mastadenovirus/JN252129.fa
ICTV202522133	VMR1030539	E	1		PP985428			16847	1	PP985428		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus pollicis	simian adenovirus 58 (black-and-white colobus adenovirus 4)	./fasta_new_vmr_b/Mastadenovirus/PP985428.raw	./fasta_new_vmr_b/Mastadenovirus/PP985428.fa
ICTV19810238	VMR1004790	E	1		MK774519			16848	1	MK774519		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus porcusquartum	porcine adenovirus 4	./fasta_new_vmr_b/Mastadenovirus/MK774519.raw	./fasta_new_vmr_b/Mastadenovirus/MK774519.fa
ICTV19950451	VMR1004791	E	1		AF289262			16849	1	AF289262		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus porcusquintum	porcine adenovirus 5	./fasta_new_vmr_b/Mastadenovirus/AF289262.raw	./fasta_new_vmr_b/Mastadenovirus/AF289262.fa
ICTV19990523	VMR1004789	E	1		AC_000189			16850	1	AC_000189		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus porcustertium	porcine adenovirus 3	./fasta_new_vmr_b/Mastadenovirus/AC_000189.raw	./fasta_new_vmr_b/Mastadenovirus/AC_000189.fa
ICTV19990523	VMR1012154	A	1		L43364			16850	2	L43364		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus porcustertium	porcine adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/L43364.raw	./fasta_new_vmr_b/Mastadenovirus/L43364.fa
ICTV202522145	VMR1030551	E	1		PV383552			16851	1	PV383552		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus portugalense	bat adenovirus F45	./fasta_new_vmr_b/Mastadenovirus/PV383552.raw	./fasta_new_vmr_b/Mastadenovirus/PV383552.fa
ICTV20175658	VMR1004759	E	1		KX961095			16852	1	KX961095		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus pteropodidae	bat adenovirus 9	./fasta_new_vmr_b/Mastadenovirus/KX961095.raw	./fasta_new_vmr_b/Mastadenovirus/KX961095.fa
ICTV20175658	VMR1012057	A	1		KX961096			16852	2	KX961096		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus pteropodidae	bat adenovirus 10	./fasta_new_vmr_b/Mastadenovirus/KX961096.raw	./fasta_new_vmr_b/Mastadenovirus/KX961096.fa
ICTV202522140	VMR1030546	E	1		PQ678060			16853	1	PQ678060		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus rattasiense	tanezumi rat adenovirus 1 (Yunan rodent adenovirus 1)	./fasta_new_vmr_b/Mastadenovirus/PQ678060.raw	./fasta_new_vmr_b/Mastadenovirus/PQ678060.fa
ICTV20165228	VMR1004800	E	1		KM190146			16854	1	KM190146		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus rhesi	simian adenovirus 54	./fasta_new_vmr_b/Mastadenovirus/KM190146.raw	./fasta_new_vmr_b/Mastadenovirus/KM190146.fa
ICTV20175655	VMR1004756	E	1		KT698853			16855	1	KT698853		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus rhinolophidae	bat adenovirus 4	./fasta_new_vmr_b/Mastadenovirus/KT698853.raw	./fasta_new_vmr_b/Mastadenovirus/KT698853.fa
ICTV20175655	VMR1030380	A	1		MZ683934			16855	2	MZ683934		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus rhinolophidae	bat adenovirus Rc-kw20	./fasta_new_vmr_b/Mastadenovirus/MZ683934.raw	./fasta_new_vmr_b/Mastadenovirus/MZ683934.fa
ICTV20093025	VMR1004780	E	1		AY771780			16856	1	AY771780		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/AY771780.raw	./fasta_new_vmr_b/Mastadenovirus/AY771780.fa
ICTV20093025	VMR1012140	A	1		DQ923122			16856	2	DQ923122		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	human adenovirus 52	./fasta_new_vmr_b/Mastadenovirus/DQ923122.raw	./fasta_new_vmr_b/Mastadenovirus/DQ923122.fa
ICTV20093025	VMR1012141	A	1		MG969551			16856	3	MG969551		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 2	./fasta_new_vmr_b/Mastadenovirus/MG969551.raw	./fasta_new_vmr_b/Mastadenovirus/MG969551.fa
ICTV20093025	VMR1012142	A	1		DQ792570			16856	4	DQ792570		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 7	./fasta_new_vmr_b/Mastadenovirus/DQ792570.raw	./fasta_new_vmr_b/Mastadenovirus/DQ792570.fa
ICTV20093025	VMR1012143	A	1		KP329562			16856	5	KP329562		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 11	./fasta_new_vmr_b/Mastadenovirus/KP329562.raw	./fasta_new_vmr_b/Mastadenovirus/KP329562.fa
ICTV20093025	VMR1012144	A	1		KP853123			16856	6	KP853123		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 12	./fasta_new_vmr_b/Mastadenovirus/KP853123.raw	./fasta_new_vmr_b/Mastadenovirus/KP853123.fa
ICTV20093025	VMR1012145	A	1		KP853109			16856	7	KP853109		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 15	./fasta_new_vmr_b/Mastadenovirus/KP853109.raw	./fasta_new_vmr_b/Mastadenovirus/KP853109.fa
ICTV20093025	VMR1012146	A	1		KM591901			16856	8	KM591901		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 51	./fasta_new_vmr_b/Mastadenovirus/KM591901.raw	./fasta_new_vmr_b/Mastadenovirus/KM591901.fa
ICTV20093025	VMR1012147	A	1		KM591902			16856	9	KM591902		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 52	./fasta_new_vmr_b/Mastadenovirus/KM591902.raw	./fasta_new_vmr_b/Mastadenovirus/KM591902.fa
ICTV20093025	VMR1012148	A	1		KM591903			16856	10	KM591903		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 53	./fasta_new_vmr_b/Mastadenovirus/KM591903.raw	./fasta_new_vmr_b/Mastadenovirus/KM591903.fa
ICTV20093025	VMR1012149	A	1		MF198452			16856	11	MF198452		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus russelli	simian adenovirus 58	./fasta_new_vmr_b/Mastadenovirus/MF198452.raw	./fasta_new_vmr_b/Mastadenovirus/MF198452.fa
ICTV202522136	VMR1030542	E	1		PQ490717			16857	1	PQ490717		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus sanguineicordis	simian adenovirus 64	./fasta_new_vmr_b/Mastadenovirus/PQ490717.raw	./fasta_new_vmr_b/Mastadenovirus/PQ490717.fa
ICTV20175663	VMR1004803	E	1		KY427939			16858	1	KY427939		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus sciuri	red squirrel adenovirus 1	./fasta_new_vmr_b/Mastadenovirus/KY427939.raw	./fasta_new_vmr_b/Mastadenovirus/KY427939.fa
ICTV20083359	VMR1004793	E	1		AY598782			16859	1	AY598782		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus simiae	simian adenovirus 3	./fasta_new_vmr_b/Mastadenovirus/AY598782.raw	./fasta_new_vmr_b/Mastadenovirus/AY598782.fa
ICTV20083359	VMR1012155	A	1		KP853121			16859	2	KP853121		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus simiae	simian adenovirus 4	./fasta_new_vmr_b/Mastadenovirus/KP853121.raw	./fasta_new_vmr_b/Mastadenovirus/KP853121.fa
ICTV20083359	VMR1012156	A	1		JQ776547			16859	3	JQ776547		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus simiae	simian adenovirus 6	./fasta_new_vmr_b/Mastadenovirus/JQ776547.raw	./fasta_new_vmr_b/Mastadenovirus/JQ776547.fa
ICTV20083359	VMR1012157	A	1		KP853122			16859	4	KP853122		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus simiae	simian adenovirus 9	./fasta_new_vmr_b/Mastadenovirus/KP853122.raw	./fasta_new_vmr_b/Mastadenovirus/KP853122.fa
ICTV20083359	VMR1012158	A	1		KP853110			16859	5	KP853110		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus simiae	simian adenovirus 10	./fasta_new_vmr_b/Mastadenovirus/KP853110.raw	./fasta_new_vmr_b/Mastadenovirus/KP853110.fa
ICTV20083359	VMR1012159	A	1		KP853124			16859	6	KP853124		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus simiae	simian adenovirus 14	./fasta_new_vmr_b/Mastadenovirus/KP853124.raw	./fasta_new_vmr_b/Mastadenovirus/KP853124.fa
ICTV20083359	VMR1012160	A	1		HQ241818			16859	7	HQ241818		Varidnaviria		Bamfordvirae		Preplasmiviricota	Polisuviricotina	Pharingeaviricetes		Rowavirales		Adenoviridae		Mastadenovirus		Mastadenovirus simiae	simian adenovirus 48	./fasta_new_vmr_b/Mastadenovirus/HQ241818.raw	./fasta_new_vmr_b/Mastadenovirus/HQ241818.fa
