Accession	Protein_id	Product_name	Note	Codon_start
AE006468	AAL19387.1	4-methyl-5(beta-hydroxyethyl)-thiazole synthesis	4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis enzyme. (SW:THIJ_SALTY)	1
AE006468	AAL19388.1	ketopantoate reductase	2-dehydropantoate 2-reductase. (SW:APBA_SALTY)	1
AE006468	AAL19389.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC73529.1); Blastp hit to AAC73529.1 (169 aa), 90% identity in aa 1 - 169	1
AE006468	AAL19390.1	putative MFS family transporter	similar to E. coli putative transport protein (AAC73530.1); Blastp hit to AAC73530.1 (456 aa), 89% identity in aa 8 - 453	1
AE006468	AAL19391.1	IS903 transposase		1
AE006468	AAL19392.1	putative periplasmic protein	similar to E. coli orf, hypothetical protein (AAC73748.1); Blastp hit to AAC73748.1 (184 aa), 38% identity in aa 61 - 150, 32% identity in aa 22 - 151, 36% identity in aa 57 - 131, 38% identity in aa 123 - 175, 30-1073758628dentity in aa 105 - 164, 22% identity in aa 10 - 129	1
AE006468	AAL19393.1	putative TPR repeat protein	similar to E. coli orf, hypothetical protein (AAC73748.1); Blastp hit to AAC73748.1 (184 aa), 35% identity in aa 77 - 179, 33% identity in aa 56 - 171	1
AE006468	AAL19394.1	protohaeme IX farnesyltransferase (haeme O biosynthesis)	similar to E. coli protoheme IX farnesyltransferase (haeme O biosynthesis) (AAC73531.1); Blastp hit to AAC73531.1 (296 aa), 95% identity in aa 1 - 296	1
AE006468	AAL19395.1	cytochrome o ubiquinol oxidase subunit IV	similar to E. coli cytochrome o ubiquinol oxidase subunit IV (AAC73532.1); Blastp hit to AAC73532.1 (109 aa), 93% identity in aa 1 - 109	1
AE006468	AAL19396.1	cytochrome o ubiquinol oxidase subunit III	similar to E. coli cytochrome o ubiquinol oxidase subunit III (AAC73533.1); Blastp hit to AAC73533.1 (204 aa), 96% identity in aa 1 - 204	1
AE006468	AAL19397.1	cytochrome o ubiquinol oxidase subunit I	similar to E. coli cytochrome o ubiquinol oxidase subunit I (AAC73534.1); Blastp hit to AAC73534.1 (663 aa), 95% identity in aa 1 - 663	1
AE006468	AAL19398.1	cytochrome o ubiquinol oxidase subunit II	similar to E. coli cytochrome o ubiquinol oxidase subunit II (AAC73535.1); Blastp hit to AAC73535.1 (315 aa), 95% identity in aa 1 - 315	1
AE006468	AAL19399.1	MFS family, muropeptide transporter	similar to E. coli regulates beta-lactamase synthesis (AAC73536.1); Blastp hit to AAC73536.1 (491 aa), 91% identity in aa 1 - 490	1
AE006468	AAL19400.1	putative lipoprotein	similar to E. coli putative polymerase/proteinase (AAC73537.1); Blastp hit to AAC73537.1 (226 aa), 85% identity in aa 20 - 226	1
AE006468	AAL19401.1	morphogene; putative regulator of murein genes (BolA family)	similar to E. coli possible regulator of murein genes (AAC73538.1); Blastp hit to AAC73538.1 (116 aa), 92% identity in aa 12 - 116	1
AE006468	AAL19402.1	peptidyl-prolyl cis/trans isomerase	trigger factor; a molecular chaperone involved in cell division; similar to E. coli trigger factor; a molecular chaperone involved in cell division (AAC73539.1); Blastp hit to AAC73539.1 (432 aa), 95% identity in aa 1 - 432	1
AE006468	AAL19403.1	proteolytic subunit of clpA-clpP ATP-dependent serine protease	heat shock protein F21.5; similar to E. coli ATP-dependent proteolytic subunit of clpA-clpP serine protease, heat shock protein F21.5 (AAC73540.1); Blastp hit to AAC73540.1 (207 aa), 99% identity in aa 1 - 207	1
AE006468	AAL19404.1	specificity component of clpA-clpP ATP-dependent serine protease, chaperone	similar to E. coli ATP-dependent specificity component of clpP serine protease, chaperone (AAC73541.1); Blastp hit to AAC73541.1 (424 aa), 98% identity in aa 1 - 424	1
AE006468	AAL19405.1	DNA-binding protein	ATP-dependent protease la; cleaves RcsA and SulA; heat shock k-protein (DNA binding activity); similar to E. coli DNA-binding, ATP-dependent protease La; heat shock K-protein (AAC73542.1); Blastp hit to AAC73542.1 (784 aa), 99% identity in aa 1 - 784	1
AE006468	AAL19406.1	DNA-binding protein HU-beta, NS1 (HU-1)	DNA-binding protein HU-beta (NS1) (HU-1). (SW:DBHB_SALTY)	1
AE006468	AAL19407.1	peptidyl prolyl isomerase	similar to E. coli putative protease maturation protein (AAC73544.1); Blastp hit to AAC73544.1 (623 aa), 88% identity in aa 1 - 623	1
AE006468	AAL19408.1	putative DNA uptake protein and related DNA-binding proteins	similar to E. coli orf, hypothetical protein (AAC73545.1); Blastp hit to AAC73545.1 (123 aa), 83% identity in aa 1 - 123	1
AE006468	AAL19409.1	putative esterase	similar to E. coli orf, hypothetical protein (AAC73546.1); Blastp hit to AAC73546.1 (132 aa), 94% identity in aa 1 - 132	1
AE006468	AAL19410.1	putative (aluminum) resistance protein	similar to E. coli orf, hypothetical protein (AAC73547.1); Blastp hit to AAC73547.1 (231 aa), 93% identity in aa 1 - 231	1
AE006468	AAL19411.1	putative ABC transporter periplasmic binding protein	similar to E. coli orf, hypothetical protein (AAC73548.1); Blastp hit to AAC73548.1 (566 aa), 79% identity in aa 1 - 565	1
AE006468	AAL19412.1	putative hydrolase	similar to E. coli orf, hypothetical protein (AAC73549.1); Blastp hit to AAC73549.1 (276 aa), 81% identity in aa 5 - 276	1
AE006468	AAL19413.1	putative cysteine synthase/cystathionine beta-synthase	similar to E. coli cysteine synthase B, O-acetylserine sulfhydrolase B (AAC75474.1); Blastp hit to AAC75474.1 (303 aa), 26% identity in aa 6 - 207, 35% identity in aa 198 - 289	1
AE006468	AAL19414.1	putative transcriptional regulator (AsnC family)	similar to E. coli putative LRP-like transcriptional regulator (AAC73550.1); Blastp hit to AAC73550.1 (181 aa), 95% identity in aa 30 - 181	1
AE006468	AAL19415.1	putative ABC superfamily (atp) transporter	similar to E. coli ATP-binding component of a transport system (AAC73551.1); Blastp hit to AAC73551.1 (590 aa), 88% identity in aa 1 - 590	1
AE006468	AAL19416.1	putative ABC superfamily (atp&membrane) transporter	similar to E. coli putative ATP-binding component of a transport system (AAC73552.1); Blastp hit to AAC73552.1 (593 aa), 88% identity in aa 1 - 593	1
AE006468	AAL19417.1	regulatory protein P-II 2	nitrogen assimilation by glutamine synthetase; regulates GlnL (NRII) and GlnE (ATase); similar to E. coli nitrogen regulatory protein P-II 2 (AAC73553.1); Blastp hit to AAC73553.1 (112 aa), 97% identity in aa 1 - 112	1
AE006468	AAL19418.1	putative Amt family, ammonium transport protein	similar to E. coli probable ammonium transporter (AAC73554.1); Blastp hit to AAC73554.1 (428 aa), 92% identity in aa 1 - 428	1
AE006468	AAL19419.1	acyl-CoA thioesterase II	similar to E. coli acyl-CoA thioesterase II (AAC73555.1); Blastp hit to AAC73555.1 (286 aa), 91% identity in aa 1 - 286	1
AE006468	AAL19420.1	glycoprotein/polysaccharide metabolism	similar to E. coli glycoprotein/polysaccharide metabolism (AAC73556.1); Blastp hit to AAC73556.1 (190 aa), 88% identity in aa 1 - 190	1
AE006468	AAL19421.1	putative methyltransferase	similar to E. coli orf, hypothetical protein (AAC73557.1); Blastp hit to AAC73557.1 (129 aa), 82% identity in aa 1 - 129	1
AE006468	AAL19422.1	putative diguanylate cyclase/phosphodiesterase domain 2	similar to E. coli orf, hypothetical protein (AAC73559.1); Blastp hit to AAC73559.1 (518 aa), 67% identity in aa 3 - 518	1
AE006468	AAL19423.1	putative 50S ribosomal protein L31 (second copy)	similar to E. coli putative ribosomal protein (AAC73399.1); Blastp hit to AAC73399.1 (87 aa), 74% identity in aa 1 - 86	1
AE006468	AAL19424.1	putative 50S ribosomal protein L36 (second copy)		1
AE006468	AAL19425.1	putative inner membrane protein	similar to E. coli orf, hypothetical protein (AAC73560.1); Blastp hit to AAC73560.1 (169 aa), 80% identity in aa 14 - 168	1
AE006468	AAL19426.1	maltose o-acetyltransferase	similar to E. coli putative transferase (AAC73561.1); Blastp hit to AAC73561.1 (183 aa), 79% identity in aa 1 - 183	1
AE006468	AAL19427.1	hemolysin expression modulating protein (involved in environmental regulation of virulence factors)	similar to E. coli haemolysin expression modulating protein (AAC73562.1); Blastp hit to AAC73562.1 (72 aa), 98% identity in aa 1 - 72	1
AE006468	AAL19428.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC73563.1); Blastp hit to AAC73563.1 (124 aa), 95% identity in aa 1 - 124	1
AE006468	AAL19429.1	RND family, acridine efflux pump	similar to E. coli acridine efflux pump (AAC73564.1); Blastp hit to AAC73564.1 (1049 aa), 94% identity in aa 1 - 1048	1
AE006468	AAL19430.1	acridine efflux pump	similar to E. coli acridine efflux pump (AAC73565.1); Blastp hit to AAC73565.1 (397 aa), 91% identity in aa 1 - 397	1
AE006468	AAL19431.1	acrAB operon repressor (TetR/AcrR family)	similar to E. coli acrAB operon repressor (AAC73566.1); Blastp hit to AAC73566.1 (215 aa), 87% identity in aa 1 - 214	1
AE006468	AAL19432.1	putative small-conductance mechanosensitive channel	similar to E. coli putative alpha helix protein (AAC73567.1); Blastp hit to AAC73567.1 (1120 aa), 89% identity in aa 1 - 1117	1
AE006468	AAL19433.1	putative transposase	similar to E. coli orf, hypothetical protein (AAC75365.1); Blastp hit to AAC75365.1 (296 aa), 49% identity in aa 7 - 296	1
AE006468	AAL19434.1	putative inner membrane protein	similar to E. coli orf, hypothetical protein (AAC73568.1); Blastp hit to AAC73568.1 (53 aa), 80% identity in aa 1 - 49	1
AE006468	AAL19435.1	primosomal replication protein N	similar to E. coli primosomal replication protein N'' (AAC73569.1); Blastp hit to AAC73569.1 (175 aa), 73% identity in aa 5 - 175	1
AE006468	AAL19436.1	putative phage gene 58	similar to E. coli putative gene 58 (AAC73570.1); Blastp hit to AAC73570.1 (125 aa), 84% identity in aa 1 - 124	1
AE006468	AAL19437.1	adenine phosphoribosyltransferase	similar to E. coli adenine phosphoribosyltransferase (AAC73571.1); Blastp hit to AAC73571.1 (183 aa), 95% identity in aa 1 - 183	1
AE006468	AAL19438.1	DNA polymerase III, tau and gamma subunits	DNA elongation factor III; DNA polymerase III subunit TAU [contains: DNA polymerase III subunit gamma]. (SW:DP3X_SALTY)	1
AE006468	AAL19439.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC73573.1); Blastp hit to AAC73573.1 (109 aa), 100% identity in aa 1 - 109	1
AE006468	AAL19440.1	putative recombination protein, gap repair	similar to E. coli recombination and repair (AAC73574.1); Blastp hit to AAC73574.1 (201 aa), 96% identity in aa 1 - 201	1
AE006468	AAL19441.1	chaperone Hsp90, heat shock protein C 62.5	similar to E. coli chaperone Hsp90, heat shock protein C 62.5 (AAC73575.1); Blastp hit to AAC73575.1 (624 aa), 94% identity in aa 1 - 624	1
AE006468	AAL19442.1	adenylate kinase	adenylate kinase. (SW:KAD_SALTY)	1
AE006468	AAL19443.1	ferrochelatase	ferrochelatase. (SW:HEMZ_SALTY)	1
AE006468	AAL19444.1	acetyl esterase	similar to E. coli putative lipase (AAC73578.1); Blastp hit to AAC73578.1 (319 aa), 75% identity in aa 1 - 319	1
AE006468	AAL19445.1	inosine-guanosine kinase	similar to E. coli inosine-guanosine kinase (AAC73579.1); Blastp hit to AAC73579.1 (434 aa), 94% identity in aa 1 - 434	1
AE006468	AAL19446.1	putative CPA2 family transport protein	similar to E. coli putative transport protein (AAC73580.1); Blastp hit to AAC73580.1 (558 aa), 94% identity in aa 1 - 556	1
AE006468	AAL19447.1	putative MFS family of transport protein	similar to E. coli fosmidomycin resistance protein (AAC73581.1); Blastp hit to AAC73581.1 (406 aa), 93% identity in aa 1 - 405	1
AE006468	AAL19448.1	UDP-sugar hydrolase 5'-nucleotidase	silent protein USHA(0) precursor. (SW:USHA_SALTY)	1
AE006468	AAL19449.1	putative cytoplasmic protein	protein YBAK. (SW:YBAK_SALTY)	1
AE006468	AAL19450.1	putative cytoplasmic protein	similar to E. coli putative ligase (AAC73584.1); Blastp hit to AAC73584.1 (264 aa), 66% identity in aa 1 - 264	1
AE006468	AAL19451.1	putative periplasmic protein		1
AE006468	AAL19452.1	putative copper-transporting ATPase	similar to E. coli putative ATPase (AAC73586.1); Blastp hit to AAC73586.1 (834 aa), 93% identity in aa 1 - 833	1
AE006468	AAL19453.1	putative heavy metal transcriptional repressor (MerR family)	similar to E. coli putative transcriptional regulator (AAC73589.1); Blastp hit to AAC73589.1 (135 aa), 91% identity in aa 1 - 134	1
AE006468	AAL19454.1	putative membrane protein implicated in regulation of membrane protease activity	similar to E. coli orf, hypothetical protein (AAC73590.1); Blastp hit to AAC73590.1 (151 aa), 85% identity in aa 3 - 149	1
AE006468	AAL19455.1	putative inner membrane protein	similar to E. coli putative protease (AAC73591.1); Blastp hit to AAC73591.1 (305 aa), 95% identity in aa 1 - 302	1
AE006468	AAL19456.1	putative ABC-type sugar/spermidine/putrescine transport system, ATPase component	similar to E. coli putative ATP-binding component of a transport system (AAC73592.1); Blastp hit to AAC73592.1 (225 aa), 74% identity in aa 1 - 225	1
AE006468	AAL19457.1	putative YbbM family transport protein, metal resistance protein	similar to E. coli putative metal resistance protein (AAC73593.1); Blastp hit to AAC73593.1 (268 aa), 88% identity in aa 10 - 267	1
AE006468	AAL19458.1	putative thioredoxin protein	similar to E. coli putative thioredoxin-like protein (AAC73594.1); Blastp hit to AAC73594.1 (296 aa), 94% identity in aa 13 - 296	1
AE006468	AAL19459.1	putative oxidoreductase	similar to E. coli putative oxidoreductase (AAC73595.1); Blastp hit to AAC73595.1 (269 aa), 90% identity in aa 14 - 268	1
AE006468	AAL19460.1	multifunctional acyl-CoA thioesterase I; also functions as protease I, lysophospholipaseL(I)	similar to E. coli acyl-CoA thioesterase I; also functions as protease I (AAC73596.1); Blastp hit to AAC73596.1 (208 aa), 89% identity in aa 2 - 205	1
AE006468	AAL19461.1	putative ABC superfamily (atp_bind) transporter	similar to E. coli putative ATP-binding component of a transport system (AAC73597.1); Blastp hit to AAC73597.1 (228 aa), 92% identity in aa 1 - 228	1
AE006468	AAL19462.1	putative inner membrane protein	similar to E. coli putative oxidoreductase (AAC73598.1); Blastp hit to AAC73598.1 (804 aa), 88% identity in aa 1 - 804	1
AE006468	AAL19463.1	putative outer membrane protein		1
AE006468	AAL19464.1	putative ABC-type transport system ATPase component/cell division protein	similar to E. coli putative lipoprotein (AAC73308.1); Blastp hit to AAC73308.1 (271 aa), 37% identity in aa 14 - 258	1
AE006468	AAL19465.1	putative ABC-type transport system ATPase component/cell division protein	similar to E. coli ATP-binding component of a transporter (AAC73310.1); Blastp hit to AAC73310.1 (343 aa), 45% identity in aa 1 - 340	1
AE006468	AAL19466.1	putative binding-protein-dependent transport systems inner membrane component	similar to E. coli putative transport system permease protein (AAC73309.1); Blastp hit to AAC73309.1 (217 aa), 44% identity in aa 15 - 217	1
AE006468	AAL19467.1	putative ATPase	similar to E. coli putative capsule anchoring protein (AAC73605.1); Blastp hit to AAC73605.1 (364 aa), 78% identity in aa 1 - 364	1
AE006468	AAL19468.1	putative LysR family transcriptional regulator	similar to E. coli putative transcriptional regulator LYSR-type (AAC73606.1); Blastp hit to AAC73606.1 (308 aa), 86% identity in aa 1 - 307	1
AE006468	AAL19469.1	ureidoglycolate hydrolase	similar to E. coli orf, hypothetical protein (AAC73607.1); Blastp hit to AAC73607.1 (160 aa), 85% identity in aa 1 - 160	1
AE006468	AAL19470.1	putative regulatory protein	similar to E. coli putative regulator (AAC73608.1); Blastp hit to AAC73608.1 (271 aa), 91% identity in aa 1 - 268	1
AE006468	AAL19471.1	glyoxylate carboligase	similar to E. coli glyoxylate carboligase (AAC73609.1); Blastp hit to AAC73609.1 (593 aa), 96% identity in aa 1 - 593	1
AE006468	AAL19472.1	glyoxylate -induced protein	similar to E. coli glyoxylate-induced protein (AAC73610.1); Blastp hit to AAC73610.1 (258 aa), 84% identity in aa 1 - 258	1
AE006468	AAL19473.1	tartronic semialdehyde reductase	similar to E. coli putative oxidoreductase (AAC73611.1); Blastp hit to AAC73611.1 (292 aa), 91% identity in aa 1 - 292	1
AE006468	AAL19474.1	putative permease	similar to E. coli putative transport protein, cryptic, orf, joins former yjiZ and yjjL (AAC77312.1); Blastp hit to AAC77312.1 (453 aa), 24% identity in aa 40 - 439	1
AE006468	AAL19475.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC73612.1); Blastp hit to AAC73612.1 (92 aa), 56% identity in aa 39 - 91	1
AE006468	AAL19476.1	putative NCS1 family, allantoin transport protein	similar to E. coli putative transport protein (AAC73613.1); Blastp hit to AAC73613.1 (437 aa), 92% identity in aa 1 - 437	1
AE006468	AAL19477.1	allantoinase	similar to E. coli putative hydrolase (AAC73614.1); Blastp hit to AAC73614.1 (453 aa), 93% identity in aa 1 - 453	1
AE006468	AAL19478.1	putative transport protein	similar to E. coli putative transport (AAC73615.1); Blastp hit to AAC73615.1 (435 aa), 79% identity in aa 8 - 435	1
AE006468	AAL19479.1	glycerate kinase II	similar to E. coli orf, hypothetical protein (AAC73616.1); Blastp hit to AAC73616.1 (381 aa), 80% identity in aa 1 - 379	1
AE006468	AAL19480.1	putative glyoxylate utilization	similar to E. coli orf, hypothetical protein (AAC73617.1); Blastp hit to AAC73617.1 (261 aa), 92% identity in aa 1 - 261	1
AE006468	AAL19481.1	allantoate amidohydrolase	similar to E. coli putative hydantoin utilization protein (AAC73618.1); Blastp hit to AAC73618.1 (411 aa), 88% identity in aa 1 - 411	1
